"code_module","code_presentation","id_student","id_site","date","sum_click"
"AAA","2013J","2574528","546652","-10","2"
"AAA","2013J","2576122","546614","-10","6"
"AAA","2013J","2576122","546670","-10","1"
"AAA","2013J","2574528","546662","-10","15"
"AAA","2013J","2576122","546662","-10","1"
"AAA","2013J","2574583","546670","-10","1"
"AAA","2013J","2576122","546671","-10","1"
"AAA","2013J","2576122","546871","-10","1"
"AAA","2013J","2574528","546681","-10","2"
"AAA","2013J","2574528","546652","-10","4"
"AAA","2013J","2576122","546879","-10","1"
"AAA","2013J","2574583","546672","-10","1"
"AAA","2013J","2574583","546668","-10","1"
"AAA","2013J","2574528","546986","-10","1"
"AAA","2013J","2574583","546871","-10","2"
"AAA","2013J","2574583","547013","-10","1"
"AAA","2013J","2574528","546652","-10","2"
"AAA","2013J","2574528","546614","-10","8"
"AAA","2013J","2574583","546662","-10","9"
"AAA","2013J","2574583","546667","-10","5"
"AAA","2013J","2576122","546672","-10","1"
"AAA","2013J","2574583","546879","-10","7"
"AAA","2013J","2576122","546667","-10","3"
"AAA","2013J","2598871","546667","-10","4"
"AAA","2013J","2599352","547013","-10","2"
"AAA","2013J","2598871","547013","-10","1"
"AAA","2013J","2598871","547011","-10","1"
"AAA","2013J","2598871","546662","-10","36"
"AAA","2013J","2598871","546871","-10","3"
"AAA","2013J","2599352","546688","-10","1"
"AAA","2013J","2599352","546669","-10","1"
"AAA","2013J","2598871","546900","-10","1"
"AAA","2013J","2599352","546662","-10","3"
"AAA","2013J","2599352","546879","-10","6"
"AAA","2013J","2599352","546714","-10","2"
"AAA","2013J","2598871","546614","-10","12"
"AAA","2013J","2599352","546871","-10","1"
"AAA","2013J","2598871","546714","-10","1"
"AAA","2013J","2599352","546614","-10","4"
"AAA","2013J","2598871","546879","-10","6"
"AAA","2013J","2598871","546688","-10","16"
"AAA","2013J","2600688","546719","-10","1"
"AAA","2013J","2600688","547013","-10","1"
"AAA","2013J","2600688","546667","-10","10"
"AAA","2013J","2600688","546668","-10","2"
"AAA","2013J","2600688","546681","-10","2"
"AAA","2013J","2600688","546876","-10","1"
"AAA","2013J","2600688","546670","-10","2"
"AAA","2013J","2600688","546652","-10","3"
"AAA","2013J","2600688","546671","-10","3"
"AAA","2013J","2600688","546672","-10","2"
"AAA","2013J","2600688","546614","-10","13"
"AAA","2013J","2600688","546689","-10","1"
"AAA","2013J","2600688","546986","-10","1"
"AAA","2013J","2600688","546879","-10","13"
"AAA","2013J","2600688","546662","-10","5"
"AAA","2013J","2600688","546652","-10","6"
"AAA","2013J","2606098","546911","-10","3"
"AAA","2013J","2606098","546719","-10","2"
"AAA","2013J","2606098","546879","-10","7"
"AAA","2013J","2606098","547013","-10","2"
"AAA","2013J","2606098","546672","-10","1"
"AAA","2013J","2606098","546671","-10","1"
"AAA","2013J","2606098","546670","-10","1"
"AAA","2013J","2606098","546668","-10","1"
"AAA","2013J","2606098","546667","-10","3"
"AAA","2013J","2606098","546916","-10","3"
"AAA","2013J","2606098","546614","-10","5"
"AAA","2013J","2671132","546662","-10","29"
"AAA","2013J","2671132","546986","-10","1"
"AAA","2013J","2671132","546614","-10","4"
"AAA","2013J","2678643","546688","-10","3"
"AAA","2013J","2678643","546652","-10","2"
"AAA","2013J","2678643","546667","-10","3"
"AAA","2013J","2678643","546662","-10","39"
"AAA","2013J","2678643","546719","-10","4"
"AAA","2013J","2678643","546660","-10","5"
"AAA","2013J","2678643","546652","-10","4"
"AAA","2013J","2678643","547013","-10","1"
"AAA","2013J","2678643","546681","-10","4"
"AAA","2013J","2678643","546879","-10","4"
"AAA","2013J","2678643","546614","-10","5"
"AAA","2013J","2678643","546871","-10","3"
"AAA","2013J","2678643","546732","-10","3"
"AAA","2013J","2685865","546662","-10","22"
"AAA","2013J","2685865","546986","-10","1"
"AAA","2013J","2685865","546614","-10","4"
"AAA","2013J","2617002","546652","-10","2"
"AAA","2013J","2617002","546652","-10","2"
"AAA","2013J","2617002","546662","-10","18"
"AAA","2013J","2617002","546667","-10","2"
"AAA","2013J","2617002","546719","-10","4"
"AAA","2013J","2617002","546879","-10","1"
"AAA","2013J","2617002","546614","-10","5"
"AAA","2013J","2688067","546954","-10","1"
"AAA","2013J","2688067","546719","-10","3"
"AAA","2013J","2688067","546662","-10","4"
"AAA","2013J","2688067","546986","-10","1"
"AAA","2013J","2688067","546652","-10","1"
"AAA","2013J","2688067","546948","-10","2"
"AAA","2013J","2688067","547009","-10","1"
"AAA","2013J","2688067","546871","-10","3"
"AAA","2013J","2688067","547013","-10","2"
"AAA","2013J","2688067","546879","-10","3"
"AAA","2013J","2688067","546614","-10","15"
"AAA","2013J","2688067","546667","-10","2"
"AAA","2013J","2688067","547011","-10","1"
"AAA","2013J","2688067","546681","-10","4"
"AAA","2013J","2688067","546652","-10","1"
"AAA","2013J","2689958","546652","-10","1"
"AAA","2013J","2689958","546614","-10","6"
"AAA","2013J","2689958","546986","-10","1"
"AAA","2013J","2691206","546879","-10","4"
"AAA","2013J","2691206","546681","-10","1"
"AAA","2013J","2691206","546652","-10","2"
"AAA","2013J","2691206","546662","-10","5"
"AAA","2013J","2689958","546879","-10","1"
"AAA","2013J","2691206","546731","-10","1"
"AAA","2013J","2691206","547013","-10","1"
"AAA","2013J","2691206","546986","-10","1"
"AAA","2013J","2689958","546667","-10","3"
"AAA","2013J","2689958","546652","-10","1"
"AAA","2013J","2691206","546652","-10","3"
"AAA","2013J","2691206","546614","-10","15"
"AAA","2013J","2691206","546667","-10","3"
"AAA","2013J","2689958","546681","-10","1"
"AAA","2013J","2691206","546871","-10","1"
"AAA","2013J","2691206","546719","-10","4"
"AAA","2013J","2691206","546688","-10","1"
"AAA","2013J","2578995","546879","-10","4"
"AAA","2013J","2578995","546871","-10","1"
"AAA","2013J","2578995","546714","-10","3"
"AAA","2013J","2578995","546662","-10","10"
"AAA","2013J","2578995","546669","-10","4"
"AAA","2013J","2578995","546652","-10","2"
"AAA","2013J","2578995","546652","-10","2"
"AAA","2013J","2578995","546614","-10","9"
"AAA","2013J","2578995","546667","-10","12"
"AAA","2013J","2639641","546719","-10","3"
"AAA","2013J","2639449","546671","-10","1"
"AAA","2013J","2639641","546667","-10","3"
"AAA","2013J","2639449","546948","-10","1"
"AAA","2013J","2639449","546681","-10","1"
"AAA","2013J","2639641","546614","-10","13"
"AAA","2013J","2639449","546871","-10","2"
"AAA","2013J","2639449","546900","-10","1"
"AAA","2013J","2639449","546719","-10","3"
"AAA","2013J","2639449","546731","-10","7"
"AAA","2013J","2639449","546732","-10","1"
"AAA","2013J","2639449","546879","-10","4"
"AAA","2013J","2639449","546667","-10","5"
"AAA","2013J","2639449","546662","-10","5"
"AAA","2013J","2639449","547011","-10","1"
"AAA","2013J","2639449","546614","-10","9"
"AAA","2013J","2639641","546652","-10","2"
"AAA","2013J","2639641","546652","-10","1"
"AAA","2013J","2639449","546652","-10","1"
"AAA","2013J","2639641","546681","-10","2"
"AAA","2013J","2639641","546871","-10","1"
"AAA","2013J","2639449","546652","-10","1"
"AAA","2013J","2639641","546652","-10","1"
"AAA","2013J","2639641","546876","-10","1"
"AAA","2013J","2639449","547013","-10","1"
"AAA","2013J","2639641","546662","-10","17"
"AAA","2013J","2639641","546879","-10","1"
"AAA","2013J","2641155","547013","-10","1"
"AAA","2013J","2641155","546879","-10","6"
"AAA","2013J","2641155","546871","-10","1"
"AAA","2013J","2641155","546668","-10","1"
"AAA","2013J","2641155","546662","-10","48"
"AAA","2013J","2641155","546672","-10","1"
"AAA","2013J","2641155","546667","-10","2"
"AAA","2013J","2641155","546671","-10","1"
"AAA","2013J","2641155","546670","-10","1"
"AAA","2013J","2641155","546614","-10","16"
"AAA","2013J","2643002","547013","-10","1"
"AAA","2013J","2643002","546668","-10","2"
"AAA","2013J","2643002","546719","-10","14"
"AAA","2013J","2643002","546667","-10","7"
"AAA","2013J","2643002","546652","-10","3"
"AAA","2013J","2643002","546684","-10","1"
"AAA","2013J","2643002","546900","-10","2"
"AAA","2013J","2643002","546714","-10","3"
"AAA","2013J","2643002","546911","-10","1"
"AAA","2013J","2643002","546911","-10","2"
"AAA","2013J","2643002","546916","-10","1"
"AAA","2013J","2643002","546723","-10","2"
"AAA","2013J","2643002","546672","-10","1"
"AAA","2013J","2643002","546689","-10","1"
"AAA","2013J","2643002","546652","-10","4"
"AAA","2013J","2643002","546662","-10","8"
"AAA","2013J","2643002","546916","-10","2"
"AAA","2013J","2643002","546681","-10","17"
"AAA","2013J","2643002","546670","-10","1"
"AAA","2013J","2643002","546732","-10","16"
"AAA","2013J","2643002","546731","-10","3"
"AAA","2013J","2643002","546614","-10","46"
"AAA","2013J","2643002","546669","-10","14"
"AAA","2013J","2643002","546652","-10","5"
"AAA","2013J","2643002","546874","-10","1"
"AAA","2013J","2643002","546671","-10","1"
"AAA","2013J","2643002","546879","-10","11"
"AAA","2013J","2649826","546614","-10","61"
"AAA","2013J","2649826","546652","-10","1"
"AAA","2013J","2649826","546916","-10","4"
"AAA","2013J","2649826","546883","-10","9"
"AAA","2013J","2649826","546873","-10","1"
"AAA","2013J","2649826","546986","-10","1"
"AAA","2013J","2649826","547009","-10","1"
"AAA","2013J","2649826","546731","-10","22"
"AAA","2013J","2649826","546667","-10","2"
"AAA","2013J","2649826","546719","-10","22"
"AAA","2013J","2649826","546716","-10","3"
"AAA","2013J","2649826","546714","-10","2"
"AAA","2013J","2649826","546871","-10","4"
"AAA","2013J","2649826","546662","-10","52"
"AAA","2013J","2649826","546660","-10","1"
"AAA","2013J","2649826","546652","-10","9"
"AAA","2013J","2649826","546911","-10","1"
"AAA","2013J","2649826","546681","-10","12"
"AAA","2013J","2649826","546684","-10","5"
"AAA","2013J","2649826","547013","-10","1"
"AAA","2013J","2649826","547050","-10","1"
"AAA","2013J","2649826","546672","-10","1"
"AAA","2013J","2649826","546885","-10","1"
"AAA","2013J","2649826","546884","-10","1"
"AAA","2013J","2649826","546652","-10","6"
"AAA","2013J","2649826","546669","-10","2"
"AAA","2013J","2649826","546671","-10","1"
"AAA","2013J","2649826","546670","-10","1"
"AAA","2013J","2649826","546876","-10","14"
"AAA","2013J","2649826","546668","-10","1"
"AAA","2013J","2649826","546732","-10","34"
"AAA","2013J","2649826","546879","-10","2"
"AAA","2013J","2649826","546874","-10","3"
"AAA","2013J","2051699","546668","-10","1"
"AAA","2013J","2051699","546671","-10","1"
"AAA","2013J","2051699","546670","-10","1"
"AAA","2013J","2051699","546662","-10","4"
"AAA","2013J","2051699","546948","-10","1"
"AAA","2013J","2051699","546667","-10","3"
"AAA","2013J","2051699","546672","-10","1"
"AAA","2013J","2051699","546874","-10","1"
"AAA","2013J","2051699","546681","-10","4"
"AAA","2013J","2051699","546614","-10","5"
"AAA","2013J","2051699","546871","-10","1"
"AAA","2013J","2051699","546879","-10","1"
"AAA","2013J","2051699","546719","-10","3"
"AAA","2013J","2051699","546688","-10","1"
"AAA","2013J","2104505","546614","-10","1"
"AAA","2013J","2122180","546652","-10","11"
"AAA","2013J","2122180","546662","-10","21"
"AAA","2013J","2122180","546681","-10","4"
"AAA","2013J","2122180","547013","-10","2"
"AAA","2013J","2122180","546879","-10","5"
"AAA","2013J","2122180","546652","-10","13"
"AAA","2013J","2122180","546652","-10","1"
"AAA","2013J","2122180","546667","-10","3"
"AAA","2013J","2122180","546714","-10","18"
"AAA","2013J","2122180","546688","-10","13"
"AAA","2013J","2122180","546700","-10","22"
"AAA","2013J","2122180","546871","-10","2"
"AAA","2013J","2122180","546614","-10","18"
"AAA","2013J","2122180","546874","-10","1"
"AAA","2013J","2122180","546719","-10","3"
"AAA","2013J","2139353","546614","-10","2"
"AAA","2013J","2139353","546662","-10","1"
"AAA","2013J","2139353","546986","-10","2"
"AAA","2013J","2143752","546662","-10","15"
"AAA","2013J","2143752","546614","-10","5"
"AAA","2013J","2146792","547020","-10","1"
"AAA","2013J","2146792","546986","-10","1"
"AAA","2013J","2146792","546871","-10","2"
"AAA","2013J","2146792","547009","-10","1"
"AAA","2013J","2146792","546879","-10","1"
"AAA","2013J","2146792","546662","-10","10"
"AAA","2013J","2146792","546652","-10","1"
"AAA","2013J","2146792","546614","-10","7"
"AAA","2013J","2146792","546874","-10","1"
"AAA","2013J","2146792","546688","-10","10"
"AAA","2013J","2062879","546652","-10","1"
"AAA","2013J","2062879","546614","-10","2"
"AAA","2013J","2062879","546652","-10","1"
"AAA","2013J","2062879","546662","-10","1"
"AAA","2013J","2062879","546652","-10","2"
"AAA","2013J","2080474","546652","-10","2"
"AAA","2013J","2080474","546871","-10","1"
"AAA","2013J","2080474","546652","-10","3"
"AAA","2013J","2080474","546879","-10","1"
"AAA","2013J","2080474","546614","-10","4"
"AAA","2013J","2080474","546667","-10","4"
"AAA","2013J","2083877","546669","-10","2"
"AAA","2013J","2083877","546670","-10","1"
"AAA","2013J","2083877","546614","-10","20"
"AAA","2013J","2083877","546662","-10","6"
"AAA","2013J","2083877","546672","-10","1"
"AAA","2013J","2083877","546725","-10","1"
"AAA","2013J","2083877","546719","-10","3"
"AAA","2013J","2083877","546667","-10","11"
"AAA","2013J","2083877","546986","-10","1"
"AAA","2013J","2083877","546879","-10","9"
"AAA","2013J","2083877","546668","-10","1"
"AAA","2013J","2083877","546671","-10","1"
"AAA","2013J","2083877","546681","-10","4"
"AAA","2013J","2149225","546700","-10","3"
"AAA","2013J","2149225","546669","-10","10"
"AAA","2013J","2149225","546681","-10","2"
"AAA","2013J","2149225","547013","-10","1"
"AAA","2013J","2149225","546688","-10","6"
"AAA","2013J","2149225","546652","-10","2"
"AAA","2013J","2149225","546714","-10","2"
"AAA","2013J","2149225","546900","-10","1"
"AAA","2013J","2149225","546719","-10","1"
"AAA","2013J","2149225","546879","-10","6"
"AAA","2013J","2149225","546876","-10","3"
"AAA","2013J","2149225","546662","-10","2"
"AAA","2013J","2149225","546871","-10","2"
"AAA","2013J","2149225","546972","-10","1"
"AAA","2013J","2149225","546652","-10","6"
"AAA","2013J","2149225","546614","-10","10"
"AAA","2013J","2164705","547013","-10","1"
"AAA","2013J","2164705","546871","-10","1"
"AAA","2013J","2164705","546672","-10","1"
"AAA","2013J","2164705","546671","-10","1"
"AAA","2013J","2164705","546667","-10","7"
"AAA","2013J","2164705","546670","-10","1"
"AAA","2013J","2164705","546879","-10","6"
"AAA","2013J","2164705","546668","-10","1"
"AAA","2013J","2164705","546614","-10","2"
"AAA","2013J","2171627","547013","-10","1"
"AAA","2013J","2171627","546614","-10","3"
"AAA","2013J","2171627","546879","-10","2"
"AAA","2013J","2171627","547050","-10","1"
"AAA","2013J","2171627","546667","-10","5"
"AAA","2013J","2171627","546871","-10","1"
"AAA","2013J","2182846","546670","-10","1"
"AAA","2013J","2182846","546671","-10","1"
"AAA","2013J","2182846","547013","-10","1"
"AAA","2013J","2182846","546986","-10","1"
"AAA","2013J","2182846","546667","-10","5"
"AAA","2013J","2182846","546652","-10","6"
"AAA","2013J","2182846","546871","-10","1"
"AAA","2013J","2182846","546668","-10","1"
"AAA","2013J","2182846","546672","-10","1"
"AAA","2013J","2182846","546714","-10","11"
"AAA","2013J","2182846","546879","-10","7"
"AAA","2013J","2182846","546662","-10","11"
"AAA","2013J","2182846","546614","-10","10"
"AAA","2013J","2182846","546652","-10","2"
"AAA","2013J","2197016","546662","-10","2"
"AAA","2013J","2197016","546614","-10","4"
"AAA","2013J","2194100","546614","-10","1"
"AAA","2013J","2194100","546662","-10","5"
"AAA","2013J","1035023","546652","-10","1"
"AAA","2013J","1035023","547013","-10","1"
"AAA","2013J","1035023","546876","-10","1"
"AAA","2013J","1035023","546681","-10","2"
"AAA","2013J","1035023","546652","-10","1"
"AAA","2013J","1035023","546614","-10","13"
"AAA","2013J","1035023","546719","-10","5"
"AAA","2013J","1035023","546662","-10","24"
"AAA","2013J","1035023","546879","-10","1"
"AAA","2013J","1035023","546871","-10","1"
"AAA","2013J","1105478","546614","-10","9"
"AAA","2013J","1105478","546879","-10","3"
"AAA","2013J","1105478","546652","-10","3"
"AAA","2013J","1105478","546652","-10","1"
"AAA","2013J","1105478","546719","-10","2"
"AAA","2013J","1105478","546668","-10","1"
"AAA","2013J","1105478","546681","-10","2"
"AAA","2013J","1105478","546667","-10","5"
"AAA","2013J","1456619","546652","-10","2"
"AAA","2013J","1456619","546871","-10","3"
"AAA","2013J","1456619","546614","-10","3"
"AAA","2013J","1456619","546652","-10","3"
"AAA","2013J","1456619","546954","-10","1"
"AAA","2013J","1456619","546948","-10","1"
"AAA","2013J","1488959","546723","-10","1"
"AAA","2013J","1488959","546652","-10","2"
"AAA","2013J","1488959","546662","-10","24"
"AAA","2013J","1488959","546614","-10","12"
"AAA","2013J","1488959","546652","-10","3"
"AAA","2013J","1488959","547009","-10","2"
"AAA","2013J","1488959","546681","-10","4"
"AAA","2013J","1488959","546986","-10","3"
"AAA","2013J","1518989","546879","-10","1"
"AAA","2013J","1518989","546662","-10","1"
"AAA","2013J","1518989","546614","-10","6"
"AAA","2013J","1518989","547013","-10","1"
"AAA","2013J","1518989","546652","-10","3"
"AAA","2013J","1518989","546652","-10","4"
"AAA","2013J","1518989","546871","-10","1"
"AAA","2013J","1352868","546662","-10","7"
"AAA","2013J","1352868","546681","-10","1"
"AAA","2013J","1352868","546714","-10","6"
"AAA","2013J","1352868","546719","-10","3"
"AAA","2013J","1352868","546652","-10","2"
"AAA","2013J","1352868","546652","-10","1"
"AAA","2013J","1352868","546667","-10","3"
